General.EstateTypeKey;General.ReferenceNumber;General.DistributionTypeKey;General.ConstructionYear;General.LivingSpace;Tealium.object_locationid;Tealium.object_address_is_visible;Tealium.object_zip;Tealium.object_currency;Tealium.object_features;Tealium.object_objektart_sub;Tealium.expose_type;Tealium.broker_guid;Tealium.object_count_photos;LocalRatings.scores.local_amenities;LocalRatings.scores.mobility;MetaBadges;Price.AdditionalInformation.Commission.CommissionType;EstateAddress.City;EstateAddress.ZipCode;EstateAddress.Street;Offerer.addressGuid;Offerer.globalUserId;Offerer.contactData.companyName;Project.Address.PostCode;Project.Address.Street;Project.Address.HouseNumber;Latitude;Longitude;Stadtteil;Stadt;PRICE;Column1;ROOMS;PRICE_COMMONCHARGE;EnergyType;Class;Value;CATEGORY;FLOOR;USAGE;SUITABILITY;CONDITION;HOUSECONDITION;PARKINGSLOT;ENERGY;BUILDINGTYPE;HEATING;ELEVATOR;EQUIPMENTS
WOHNUNG;;ZUM_KAUF;19640;10353;493493;FALSE;90471;EUR;['WANNE', 'Bad/WC getrennt', 'Kelleranteil', 'FERNE', 'GEPFLEGT', 'FERN', 'Zentralheizung', 'LAMINAT', 'FLIESEN', 'abstellraum', 'Einbauküche', 'Speisekammer', 'REINIGUNG', 'wasch_trockenraum', 'Loggia', 'kable_sat_tv', 'Kunststofffenster'];wohnung;standard;3137803;240;43;90;[];COMMISSION_REQUIRED;Nürnberg;90471;;7ED54C6316284B53BFE1058256652E5B;3137803;Kohler Immobilien;;;;4941476;1111488;Neuselsbrunn;Nürnberg;3800000;380000;50;29193;UNDEFINED;DE_ENV2014_CLASS_D;1170;;3. Geschoss;;;gepflegt;;;Fernwärme;;Zentralheizung;;
WOHNUNG;;ZUM_KAUF;20240;2478;493485;FALSE;90429;EUR;['Neubau', 'barriefrei', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'kontrollierte Be- und Entlüftungsanlage', 'Fußbodenheizung', 'moebliert', 'PARKETT', 'KFW55', 'Kapitalanlage', 'vermietet', 'Einbauküche', 'offene Küche', 'KAMERA'];Apartment;standard;66469;120;78;92;[];COMMISSION_REQUIRED;Nürnberg;90429;;990355E984C2410F87AB21B994058351;66469;Beate Schultz Immobilien;;;;4946166;1103136;Muggenhof;Nürnberg;1850000;185000;10;;UNDEFINED;DE_ENV2014_CLASS_A;450;Apartment;4. Geschoss;vermietet;barrierefrei;;Neubau;;;KfW 55;Fußbodenheizung;Personenaufzug;möbliert
WOHNUNG;279.181;ZUM_KAUF;19540;800;493479;FALSE;90409;EUR;['GEPFLEGT', 'FERN', 'LAMINAT', 'FLIESEN', 'wasch_trockenraum', 'kable_sat_tv', 'Balkon'];wohnung;standard;56903;200;85;97;[];COMMISSION_REQUIRED;Nürnberg;90409;;E16301C02609413D9C6384F157024D75;56903;Garant Immobilien Franken GmbH;;;;4946468;1108784;Maxfeld;Nürnberg;3190000;319000;30;1450;UNDEFINED;DE_ENV2014_CLASS_C;883;;3. Geschoss;;;gepflegt;;;Fernwärme;;;;
WOHNUNG;0-10212377_19;ZUM_KAUF;20250;3804;493520;TRUE;90409;EUR;['PROJEKTIERT', 'Balkon', 'provisionsfrei'];wohnung;project;50312;50;89;97;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90409;Merianstr. 32 + 32a;4526A07CABB04885A41640DEC015927A;50312;ImmoService GmbH VR-Banken Metropolregion Nürnberg;90409;Merianstr.;32 + 32a;4946869;1110224;Schoppershof;Nürnberg;2263380;226338;10;;UNDEFINED;DE_ENV2014_CLASS_B;630;;2. Geschoss;;;;projektiert;;;;;;
WOHNUNG;73;ZUM_KAUF;20220;9778;493434;TRUE;90443;EUR;['barriefrei', 'WANNE', 'gaestewc', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Fußbodenheizung', 'PARKETT', 'abstellraum', 'Balkon'];wohnung;project;32368;30;72;97;[];COMMISSION_DEFAULT;Nürnberg;90443;Kohlenhofstr. 60;D8AD1C09B6B5475096B556F197C4FB1F;32368;Bayerisches Immobilien Kontor GmbH;90443;Kohlenhof;60;4945044;1105372;Gostenhof;Nürnberg;5400000;540000;30;;UNDEFINED;DE_ENV2014_CLASS_B;713;;3. Geschoss;;barrierefrei;;;;Gas;;Fußbodenheizung;Personenaufzug;
WOHNUNG;242 (1/242);ZUM_KAUF;19550;620;493537;FALSE;90443;EUR;['PROJEKTIERT', 'GAS', 'provisionsfrei'];ROHDACHBODEN;standard;3176850;50;76;97;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90443;;09459410410B44F9A744537CE2F8DB41;3176850;CS Immobilienprojekte GmbH;;;;4943929;1107396;Steinbühl;Nürnberg;880000;88000;20;;UNDEFINED;;790;Rohdachboden;5. Geschoss;;;;projektiert;;Gas;;;;
WOHNUNG;0-10212377_5;ZUM_KAUF;20250;5896;493520;TRUE;90409;EUR;['PROJEKTIERT', 'Balkon', 'provisionsfrei'];wohnung;project;50312;50;89;97;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90409;Merianstr. 32 + 32a;4526A07CABB04885A41640DEC015927A;50312;ImmoService GmbH VR-Banken Metropolregion Nürnberg;90409;Merianstr.;32 + 32a;4946869;1110224;Schoppershof;Nürnberg;3419680;341968;20;;UNDEFINED;DE_ENV2014_CLASS_B;630;;1. Geschoss;;;;projektiert;;;;;;
WOHNUNG;0-10212377_8;ZUM_KAUF;20250;994;493520;TRUE;90409;EUR;['PROJEKTIERT', 'Balkon', 'provisionsfrei'];wohnung;project;50312;50;89;97;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90409;Merianstr. 32 + 32a;4526A07CABB04885A41640DEC015927A;50312;ImmoService GmbH VR-Banken Metropolregion Nürnberg;90409;Merianstr.;32 + 32a;4946869;1110224;Schoppershof;Nürnberg;5964000;596400;30;;UNDEFINED;DE_ENV2014_CLASS_B;630;;1. Geschoss;;;;projektiert;;;;;;
WOHNUNG;0-10212377_30;ZUM_KAUF;20250;6627;493520;TRUE;90409;EUR;['PROJEKTIERT', 'Balkon', 'provisionsfrei'];wohnung;project;50312;60;89;97;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90409;Merianstr. 32 + 32a;4526A07CABB04885A41640DEC015927A;50312;ImmoService GmbH VR-Banken Metropolregion Nürnberg;90409;Merianstr.;32 + 32a;4946869;1110224;Schoppershof;Nürnberg;4638900;463890;20;;UNDEFINED;DE_ENV2014_CLASS_B;630;;4. Geschoss;;;;projektiert;;;;;;
WOHNUNG;5556_1;ZUM_KAUF;19330;4098;493504;FALSE;90489;EUR;['Kelleranteil', 'renoviert', 'LUFTWP', 'GAS', 'Zentralheizung', 'Haustiere erlaubt', 'kable_sat_tv', 'Balkon'];wohnung;standard;126744;260;82;97;[];COMMISSION_DEFAULT;Nürnberg;90489;;11810CC9BE584E8587AD959BB45F9063;126744;Immobilien Rother GmbH;;;;4946231;1109839;Rennweg;Nürnberg;2250000;225000;10;1700;UNDEFINED;DE_ENV2014_CLASS_A;307;;2. Geschoss;;;renoviert / saniert;;;Gas;;Luft-/Wasser-Wärmepumpe, Zentralheizung;;
WOHNUNG;;ZUM_KAUF;19960;878;493419;TRUE;90431;EUR;['WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Erdgeschoss', 'GEPFLEGT', 'GAS', 'Zentralheizung', 'Garten', 'TEPPICH', 'LAMINAT', 'FLIESEN', 'vermietet', 'Duplex', 'Tiefgarage', 'REINIGUNG', 'wasch_trockenraum', 'kable_sat_tv', 'Terrasse', 'Kunststofffenster'];wohnung;standard;47230;20;52;84;[];COMMISSION_REQUIRED;Nürnberg;90431;Lehrberger Straße;AF54B819918C964C98F7DF8F083212D3;47230;Bergmann Immobilen;;;;4944723;1102413;Gaismannshof;Nürnberg;3550000;355000;30;3500;UNDEFINED;;1324;;Erdgeschoss;vermietet;;gepflegt;;Duplex, Tiefgarage;Gas;;Zentralheizung;;
WOHNUNG;1/20/102-102/010359;ZUM_KAUF;19650;810;493495;FALSE;90408;EUR;['OEL'];wohnung;standard;32128;170;68;94;[];COMMISSION_REQUIRED;Nürnberg;90408;;BB37C156A426454696C589960A3B7900;32128;Stadt- und Kreissparkasse Erlangen Höchstadt Herzogenaurach;;;;4946909;1107358;Nordbahnhof;Nürnberg;2980000;298000;30;;UNDEFINED;DE_ENV2014_CLASS_E;1500;;3. Geschoss;;;;;;Öl;;;;
WOHNUNG;54;ZUM_KAUF;20220;3623;493434;TRUE;90443;EUR;['barriefrei', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Fußbodenheizung', 'PARKETT', 'abstellraum', 'Einbauküche'];wohnung;project;32368;20;72;97;[];COMMISSION_DEFAULT;Nürnberg;90443;Kohlenhofstr. 60;D8AD1C09B6B5475096B556F197C4FB1F;32368;Bayerisches Immobilien Kontor GmbH;90443;Kohlenhof;60;4945044;1105372;Gostenhof;Nürnberg;2490000;249000;10;;UNDEFINED;DE_ENV2014_CLASS_B;713;;2. Geschoss;;barrierefrei;;;;Gas;;Fußbodenheizung;Personenaufzug;
WOHNUNG;33;ZUM_KAUF;20220;4613;493434;TRUE;90443;EUR;['barriefrei', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Fußbodenheizung', 'PARKETT', 'Einbauküche'];wohnung;project;32368;30;72;97;[];COMMISSION_DEFAULT;Nürnberg;90443;Kohlenhofstr. 60;D8AD1C09B6B5475096B556F197C4FB1F;32368;Bayerisches Immobilien Kontor GmbH;90443;Kohlenhof;60;4945044;1105372;Gostenhof;Nürnberg;2770000;277000;20;;UNDEFINED;DE_ENV2014_CLASS_B;713;;1. Geschoss;;barrierefrei;;;;Gas;;Fußbodenheizung;Personenaufzug;
WOHNUNG;RR-186;ZUM_KAUF;19000;6015;493434;FALSE;90429;EUR;['DUSCHE', 'FENSTER', 'Kelleranteil', 'GAS', 'Etagenheizung', 'PARKETT', 'FLIESEN', 'vermietet', 'wasch_trockenraum', 'Terrasse', 'Kunststofffenster'];TERRASSEN;standard;6540670;10;63;94;[];COMMISSION_REQUIRED;Nürnberg;90429;;9E18F0F1E55B449CAF6FFA07BBBD6668;6540670;Fabian Braun Immobilien;;;;4945044;1105372;Gostenhof;Nürnberg;1890000;189000;30;1460;UNDEFINED;DE_ENV2014_CLASS_G;2060;Terrassenwohnung;Erdgeschoss;vermietet;;;;;Gas;;Etagenheizung;;
WOHNUNG;G1202;ZUM_KAUF;19790;615;493408;TRUE;90461;EUR;['WANNE', 'FENSTER', 'GAS', 'Etagenheizung', 'TEPPICH', 'Einbauküche'];wohnung;standard;7273734;140;79;96;[];COMMISSION_REQUIRED;Nürnberg;90461;Siegfriedstraße 45;ABFF886FFE64474C8A6E2FE7FD589EEC;7273734;Grounded GmbH;;;;4943964;1109467;Bleiweiß;Nürnberg;1650000;165000;20;1160;UNDEFINED;DE_ENV2014_CLASS_D;1062;;Erdgeschoss;;;;;;Gas;;Etagenheizung;;
WOHNUNG;362022;ZUM_KAUF;19200;780;493532;FALSE;90439;EUR;['WANNE', 'FENSTER', 'Kelleranteil', 'GAS', 'Etagenheizung', 'LAMINAT', 'FLIESEN', 'Einbauküche', 'Tiefgarage', 'Haustiere erlaubt', 'kable_sat_tv', 'Balkon'];wohnung;standard;47445;170;75;95;[];COMMISSION_REQUIRED;Nürnberg;90439;;6F2F264BDB42425BBAFE214000878E52;47445;Thomas Schaller Immobilien;;;;4943896;1104878;St Leonhard;Nürnberg;2900000;290000;30;1920;UNDEFINED;DE_ENV2014_CLASS_E;1516;;3. Geschoss;;;;;Tiefgarage;Gas;;Etagenheizung;;
WOHNUNG;5556_2;ZUM_KAUF;19330;5318;493504;FALSE;90489;EUR;['Kelleranteil', 'renoviert', 'LUFTWP', 'GAS', 'Fußbodenheizung', 'Haustiere erlaubt', 'kable_sat_tv', 'Balkon'];wohnung;standard;126744;240;82;97;[];COMMISSION_DEFAULT;Nürnberg;90489;;11810CC9BE584E8587AD959BB45F9063;126744;Immobilien Rother GmbH;;;;4946231;1109839;Rennweg;Nürnberg;2890000;289000;20;2250;UNDEFINED;DE_ENV2014_CLASS_A;307;;2. Geschoss;;;renoviert / saniert;;;Gas;;Fußbodenheizung, Luft-/Wasser-Wärmepumpe;;
WOHNUNG;A1084;ZUM_KAUF;19560;730;493537;FALSE;90443;EUR;['Zentralheizung', 'rollstuhlgerecht', 'Einbauküche', 'Tiefgarage', 'kable_sat_tv'];wohnung;standard;23703;150;80;97;[];COMMISSION_REQUIRED;Nürnberg;90443;;668988699C4145A98A1DAC50109A304D;23703;Rott Immobilien;;;;4943929;1107396;Steinbühl;Nürnberg;3890000;389000;20;;;;;;;;rollstuhlgerecht;;;Tiefgarage;;;Zentralheizung;;
WOHNUNG;14;ZUM_KAUF;20220;5264;493434;TRUE;90443;EUR;['barriefrei', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'GAS', 'Fußbodenheizung', 'PARKETT', 'abstellraum', 'Einbauküche'];wohnung;project;32368;30;72;97;[];COMMISSION_DEFAULT;Nürnberg;90443;Kohlenhofstr. 60;D8AD1C09B6B5475096B556F197C4FB1F;32368;Bayerisches Immobilien Kontor GmbH;90443;Kohlenhof;60;4945044;1105372;Gostenhof;Nürnberg;2950000;295000;20;;UNDEFINED;DE_ENV2014_CLASS_B;713;;Erdgeschoss;;barrierefrei;;;;Gas;;Fußbodenheizung;Personenaufzug;
WOHNUNG;A-09;ZUM_KAUF;20230;990;493440;TRUE;90425;EUR;['Neubau', 'WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'kontrollierte Be- und Entlüftungsanlage', 'LUFTWP', 'Fußbodenheizung', 'PARKETT', 'KFW40', 'abstellraum', 'Einbauküche', 'offene Küche', 'Tiefgarage', 'Haustiere erlaubt', 'wasch_trockenraum', 'Balkon', 'Kunststofffenster', 'provisionsfrei'];wohnung;project;42937;200;41;91;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90425;Großreuther Straße 165;33995219B23B42908E7585D8C190AB08;42937;Schultheiß Projektentwicklung AG;90425;Großreuther Straße;165;4947379;1108631;Großreuth h d Veste;Nürnberg;8549500;854950;40;;UNDEFINED;DE_ENV2014_CLASS_A_PLUS;175;;1. Geschoss;;;Erstbezug;Neubau;Tiefgarage;;KfW 40;Fußbodenheizung, Luft-/Wasser-Wärmepumpe;Personenaufzug;
WOHNUNG;169408;ZUM_KAUF;19500;4576;493540;FALSE;90439;EUR;['Kelleranteil', 'Massivhaus', 'GAS', 'Zentralheizung', 'vermietet'];wohnung;standard;1188234;90;56;93;[];COMMISSION_REQUIRED;Nürnberg;90439;;AC16DAC829074FCBB053202429EF417D;1188234;PlanetHome Group GmbH;;;;4944522;1103959;Sündersbühl;Nürnberg;1490000;149000;20;1100;;;;;1. Geschoss;vermietet;;;;;Gas;;Zentralheizung;;
WOHNUNG;697AM;ZUM_KAUF;19650;530;493520;FALSE;90491;EUR;['Personenaufzug', 'GEPFLEGT', 'OEL', 'Zentralheizung', 'Haustiere erlaubt'];wohnung;standard;1601592;100;75;95;[];COMMISSION_DEFAULT;Nürnberg;90491;;9AC2C83C6817412499680228983EA20F;1601592;AMDIMA Immobilien;;;;4946869;1110224;Schoppershof;Nürnberg;1295000;129500;20;;UNDEFINED;DE_ENV2014_CLASS_D;1568;;;;;gepflegt;;;Öl;;Zentralheizung;Personenaufzug;
WOHNUNG;;ZUM_KAUF;19890;1172;493417;FALSE;90491;EUR;['WANNE', 'gaestewc', 'FENSTER', 'Kelleranteil', 'GAS', 'Fußbodenheizung', 'Zentralheizung', 'moebliert', 'Garten', 'Einbauküche', 'Terrasse'];wohnung;standard;151947;310;35;83;[];COMMISSION_REQUIRED;Nürnberg;90491;;15401E495EEA4B219137250FF329ABA7;151947;Tiepke Immobilien UG (haftungsbeschränkt);;;;4947441;1113785;Erlenstegen;Nürnberg;5990000;599000;50;6000;UNDEFINED;DE_ENV2014_CLASS_C;890;;Erdgeschoss;;;;;1 Stellplatz;Gas;;Fußbodenheizung, Zentralheizung;;möbliert
WOHNUNG;A2838;ZUM_KAUF;20230;1260;493510;FALSE;90449;EUR;['Neubau', 'barriefrei', 'WANNE', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'ERSTBEZUG', 'kontrollierte Be- und Entlüftungsanlage', 'Massivhaus', 'LUFTWP', 'Fußbodenheizung', 'gartennutzung', 'Garten', 'NIEDRIGENERGIEHAUS', 'abstellraum', 'offene Küche', 'Stellplatz', 'Terrasse', 'Kunststofffenster'];TERRASSEN;standard;51014;20;58;93;[];COMMISSION_DEFAULT;Nürnberg;90449;;04D4CB667CD349A897000CDD021AB9DE;51014;Norbert Schaller Immobilien;;;;4941572;1103733;Röthenbach b Schweinau;Nürnberg;8807500;880750;40;;UNDEFINED;DE_ENV2014_CLASS_A_PLUS;180;Terrassenwohnung;Erdgeschoss;;barrierefrei;Erstbezug;Neubau;1 Stellplatz;;Niedrigenergiehaus;Fußbodenheizung, Luft-/Wasser-Wärmepumpe;Personenaufzug;
WOHNUNG;B-09;ZUM_KAUF;20230;1050;493440;TRUE;90425;EUR;['Neubau', 'WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'kontrollierte Be- und Entlüftungsanlage', 'LUFTWP', 'Fußbodenheizung', 'PARKETT', 'KFW40', 'abstellraum', 'Einbauküche', 'offene Küche', 'Tiefgarage', 'Haustiere erlaubt', 'wasch_trockenraum', 'Balkon', 'Kunststofffenster', 'provisionsfrei'];wohnung;project;42937;180;41;91;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90425;Großreuther Straße 165;33995219B23B42908E7585D8C190AB08;42937;Schultheiß Projektentwicklung AG;90425;Großreuther Straße;165;4947379;1108631;Großreuth h d Veste;Nürnberg;9489500;948950;40;;UNDEFINED;DE_ENV2014_CLASS_A_PLUS;175;;1. Geschoss;;;;Neubau;Tiefgarage;;KfW 40;Fußbodenheizung, Luft-/Wasser-Wärmepumpe;Personenaufzug;
WOHNUNG;2346;ZUM_KAUF;19600;540;493421;FALSE;90489;EUR;['WANNE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'FERNE', 'GEPFLEGT', 'GAS', 'Etagenheizung', 'PARKETT', 'FLIESEN', 'frei', 'Einbauküche', 'Tiefgarage', 'kable_sat_tv', 'Balkon', 'Kunststofffenster', 'Holzfenster'];wohnung;standard;15061;240;82;97;[];COMMISSION_REQUIRED;Nürnberg;90489;;69E90DC9B7014C4E8902C9C2B72E89F3;15061;Gerdi Zwingel Immobilien oHG;;;;494587;1109995;Gärten b Wöhrd;Nürnberg;1990000;199000;20;1400;UNDEFINED;DE_ENV2014_CLASS_E;1569;;6. Geschoss;frei;;gepflegt;;Tiefgarage;Gas;;Etagenheizung;Personenaufzug;
WOHNUNG;17;ZUM_KAUF;20220;487;493434;TRUE;90443;EUR;['barriefrei', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'GAS', 'Fußbodenheizung', 'KUNSTSTOFF', 'Einbauküche', 'Terrasse'];wohnung;standard;32368;30;72;97;[];COMMISSION_DEFAULT;Nürnberg;90443;Kohlenhofstr. 60;D8AD1C09B6B5475096B556F197C4FB1F;32368;Bayerisches Immobilien Kontor GmbH;;;;4945044;1105372;Gostenhof;Nürnberg;3100000;310000;10;;UNDEFINED;DE_ENV2014_CLASS_B;713;;Erdgeschoss;;barrierefrei;;;;Gas;;Fußbodenheizung;Personenaufzug;
WOHNUNG;373;ZUM_KAUF;19740;450;493515;FALSE;90425;EUR;['Kelleranteil', 'renoviert', 'KOHLE', 'FERN', 'Zentralheizung', 'LINOLEUM', 'Balkon', 'Kunststofffenster'];Apartment;standard;6472866;70;70;96;[];COMMISSION_REQUIRED;Nürnberg;90425;;CB27C6EE49C849DB95FD4A68967325A1;6472866;Feinste Immobilien Franken;;;;4942828;1104444;Schweinau;Nürnberg;1350000;135000;10;2690;UNDEFINED;DE_ENV2014_CLASS_D;1115;Apartment;1. Geschoss;;;renoviert / saniert;;;Fernwärme, Kohle;;Zentralheizung;;
WOHNUNG;A-19;ZUM_KAUF;20230;1010;493440;TRUE;90425;EUR;['Neubau', 'WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'kontrollierte Be- und Entlüftungsanlage', 'LUFTWP', 'Fußbodenheizung', 'PARKETT', 'KFW40', 'abstellraum', 'Einbauküche', 'offene Küche', 'Tiefgarage', 'Haustiere erlaubt', 'wasch_trockenraum', 'Balkon', 'Kunststofffenster', 'provisionsfrei'];wohnung;project;42937;170;41;91;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90425;Großreuther Straße 165;33995219B23B42908E7585D8C190AB08;42937;Schultheiß Projektentwicklung AG;90425;Großreuther Straße;165;4947379;1108631;Großreuth h d Veste;Nürnberg;8899500;889950;40;;UNDEFINED;DE_ENV2014_CLASS_A_PLUS;188;;1. Geschoss;;;;Neubau;Tiefgarage;;KfW 40;Fußbodenheizung, Luft-/Wasser-Wärmepumpe;Personenaufzug;
WOHNUNG;IB-789-259;ZUM_KAUF;19780;630;493549;TRUE;90425;EUR;['Bad/WC getrennt', 'Kelleranteil', 'Personenaufzug', 'GEPFLEGT', 'GAS', 'Zentralheizung', 'LAMINAT', 'PARKETT', 'FLIESEN', 'frei', 'Stellplatz', 'wasch_trockenraum', 'Balkon', 'Kunststofffenster'];wohnung;standard;35261;230;74;93;[];COMMISSION_REQUIRED;Nürnberg;90425;Krefelder Str. 3;98FF824CDB753A48A13A91F88074C57D;35261;Schüren Immobilien;;;;4947383;1104511;Wetzendorf;Nürnberg;2650000;265000;20;;UNDEFINED;DE_ENV2014_CLASS_D;1211;;1. Geschoss;frei;;gepflegt;;1 Stellplatz;Gas;;Zentralheizung;Personenaufzug;
WOHNUNG;55;ZUM_KAUF;19120;520;493434;TRUE;90429;EUR;['WANNE', 'FENSTER', 'Kelleranteil', 'Erdgeschoss', 'renoviert', 'GAS', 'PELLET', 'Zentralheizung', 'vermietet', 'abstellraum'];wohnung;standard;8022763;80;75;96;[];COMMISSION_REQUIRED;Nürnberg;90429;Glockendonstraße 32;74FC7B90BA0F437681FD806215783F26;8022763;Plus Immobilienservices GmbH;;;;4945044;1105372;Gostenhof;Nürnberg;1890000;189000;20;1430;UNDEFINED;DE_ENV2014_CLASS_F;1905;;Erdgeschoss;vermietet;;renoviert / saniert;;;Gas, Pellets;;Zentralheizung;;
WOHNUNG;0-10212377_17;ZUM_KAUF;20250;6829;493520;TRUE;90409;EUR;['PROJEKTIERT', 'Balkon', 'provisionsfrei'];wohnung;project;50312;50;89;97;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90409;Merianstr. 32 + 32a;4526A07CABB04885A41640DEC015927A;50312;ImmoService GmbH VR-Banken Metropolregion Nürnberg;90409;Merianstr.;32 + 32a;4946869;1110224;Schoppershof;Nürnberg;4165690;416569;20;;UNDEFINED;DE_ENV2014_CLASS_B;630;;2. Geschoss;;;;projektiert;;;;;;
WOHNUNG;B-07;ZUM_KAUF;20230;1005;493440;TRUE;90425;EUR;['Neubau', 'WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'kontrollierte Be- und Entlüftungsanlage', 'LUFTWP', 'Fußbodenheizung', 'gartennutzung', 'Garten', 'PARKETT', 'KFW40', 'abstellraum', 'Einbauküche', 'offene Küche', 'Tiefgarage', 'Haustiere erlaubt', 'wasch_trockenraum', 'Terrasse', 'Kunststofffenster', 'provisionsfrei'];TERRASSEN;project;42937;170;41;91;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90425;Großreuther Straße 165;33995219B23B42908E7585D8C190AB08;42937;Schultheiß Projektentwicklung AG;90425;Großreuther Straße;165;4947379;1108631;Großreuth h d Veste;Nürnberg;8849500;884950;40;;UNDEFINED;DE_ENV2014_CLASS_A_PLUS;175;Terrassenwohnung;Erdgeschoss;;;;Neubau;Tiefgarage;;KfW 40;Fußbodenheizung, Luft-/Wasser-Wärmepumpe;Personenaufzug;
WOHNUNG;5537;ZUM_KAUF;20190;6593;493439;FALSE;90431;EUR;['Kelleranteil', 'Personenaufzug', 'NEUWERTIG', 'Massivhaus', 'Fußbodenheizung', 'Tiefgarage', 'kable_sat_tv', 'Balkon'];wohnung;standard;2447870;90;49;92;[];COMMISSION_DEFAULT;Nürnberg;90431;;D778231C3D3542BAAEC099D04D9814AD;2447870;Feldbusch Immobilien GmbH;;;;4943638;1102739;Großreuth b Schweinau;Nürnberg;3650000;365000;20;2500;UNDEFINED;DE_ENV2014_CLASS_A;440;;1. Geschoss;;;;;Tiefgarage;;;Fußbodenheizung;Personenaufzug;neuwertig
WOHNUNG;222;ZUM_KAUF;19940;300;493515;TRUE;90441;EUR;['WANNE', 'Kelleranteil', 'Personenaufzug', 'FERNE', 'GEPFLEGT', 'GAS', 'PARKETT', 'vermietet', 'Einbauküche', 'wasch_trockenraum', 'kable_sat_tv', 'Balkon'];Apartment;standard;2386520;110;63;96;[];COMMISSION_DEFAULT;Nürnberg;90441;Turnerheimstraße 20c;ED268A747797407CB38C5AC801252F40;2386520;Hausverwaltung Sollner GmbH;;;;4942828;1104444;Schweinau;Nürnberg;1280000;128000;10;;UNDEFINED;DE_ENV2014_CLASS_B;694;Apartment;1. Geschoss;vermietet;;gepflegt;;;Gas;;;Personenaufzug;
WOHNUNG;;ZUM_KAUF;19920;7369;493523;TRUE;90491;EUR;['WANNE', 'Kelleranteil', 'Personenaufzug', 'GEPFLEGT', 'FERN', 'Zentralheizung', 'LAMINAT', 'frei', 'Einbauküche', 'Tiefgarage', 'REINIGUNG', 'kable_sat_tv', 'Balkon', 'Holzfenster'];wohnung;standard;7317033;120;57;92;[];COMMISSION_REQUIRED;Nürnberg;90491;Dr.-Carlo-Schmid-Straße 102;0695352B71D245FD8146465EAB763E5D;7317033;"Heinrich &a; Partner Immobilien";;;;4946221;1112067;St Jobst;Nürnberg;3695000;369500;25;1980;UNDEFINED;DE_ENV2014_CLASS_B;705;;1. Geschoss;frei;;gepflegt;;Tiefgarage;Fernwärme;;Zentralheizung;Personenaufzug;
WOHNUNG;0-10212377_1;ZUM_KAUF;20250;4852;493520;TRUE;90409;EUR;['PROJEKTIERT', 'Terrasse', 'provisionsfrei'];wohnung;project;50312;50;89;97;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90409;Merianstr. 32 + 32a;4526A07CABB04885A41640DEC015927A;50312;ImmoService GmbH VR-Banken Metropolregion Nürnberg;90409;Merianstr.;32 + 32a;4946869;1110224;Schoppershof;Nürnberg;2814160;281416;10;;UNDEFINED;DE_ENV2014_CLASS_B;630;;Erdgeschoss;;;;projektiert;;;;;;
